2023-12-19 17:50:06,311 INFO    StreamThr :10914 [internal.py:wandb_internal():86] W&B internal server running at pid: 10914, started at: 2023-12-19 17:50:06.311107
2023-12-19 17:50:06,312 DEBUG   HandlerThread:10914 [handler.py:handle_request():146] handle_request: status
2023-12-19 17:50:06,319 INFO    WriterThread:10914 [datastore.py:open_for_write():85] open: /home/kajetan/tensorflow_fundamentals/wandb/run-20231219_175006-v60d086h/run-v60d086h.wandb
2023-12-19 17:50:06,319 DEBUG   SenderThread:10914 [sender.py:send():382] send: header
2023-12-19 17:50:06,325 DEBUG   SenderThread:10914 [sender.py:send():382] send: run
2023-12-19 17:50:06,861 INFO    SenderThread:10914 [dir_watcher.py:__init__():211] watching files in: /home/kajetan/tensorflow_fundamentals/wandb/run-20231219_175006-v60d086h/files
2023-12-19 17:50:06,861 INFO    SenderThread:10914 [sender.py:_start_run_threads():1136] run started: v60d086h with start time 1703004606.30898
2023-12-19 17:50:06,867 DEBUG   HandlerThread:10914 [handler.py:handle_request():146] handle_request: check_version
2023-12-19 17:50:06,867 DEBUG   SenderThread:10914 [sender.py:send_request():409] send_request: check_version
2023-12-19 17:50:07,064 DEBUG   HandlerThread:10914 [handler.py:handle_request():146] handle_request: run_start
2023-12-19 17:50:07,070 DEBUG   HandlerThread:10914 [system_info.py:__init__():32] System info init
2023-12-19 17:50:07,071 DEBUG   HandlerThread:10914 [system_info.py:__init__():47] System info init done
2023-12-19 17:50:07,071 INFO    HandlerThread:10914 [system_monitor.py:start():194] Starting system monitor
2023-12-19 17:50:07,071 INFO    SystemMonitor:10914 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-19 17:50:07,071 INFO    HandlerThread:10914 [system_monitor.py:probe():214] Collecting system info
2023-12-19 17:50:07,072 INFO    SystemMonitor:10914 [interfaces.py:start():190] Started cpu monitoring
2023-12-19 17:50:07,072 INFO    SystemMonitor:10914 [interfaces.py:start():190] Started disk monitoring
2023-12-19 17:50:07,072 INFO    SystemMonitor:10914 [interfaces.py:start():190] Started gpu monitoring
2023-12-19 17:50:07,073 INFO    SystemMonitor:10914 [interfaces.py:start():190] Started memory monitoring
2023-12-19 17:50:07,078 INFO    SystemMonitor:10914 [interfaces.py:start():190] Started network monitoring
2023-12-19 17:50:07,085 DEBUG   HandlerThread:10914 [system_info.py:probe():196] Probing system
2023-12-19 17:50:07,087 DEBUG   HandlerThread:10914 [system_info.py:_probe_git():181] Probing git
2023-12-19 17:50:07,091 DEBUG   HandlerThread:10914 [system_info.py:_probe_git():189] Probing git done
2023-12-19 17:50:07,091 DEBUG   HandlerThread:10914 [system_info.py:probe():244] Probing system done
2023-12-19 17:50:07,091 DEBUG   HandlerThread:10914 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-14-generic-x86_64-with-glibc2.38', 'python': '3.11.5', 'heartbeatAt': '2023-12-19T16:50:07.085881', 'startedAt': '2023-12-19T16:50:06.299909', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'tensorflow_fundamentals/02_neural_network_classification_with_tensorflow.ipynb', 'codePathLocal': None, 'root': '/home/kajetan/tensorflow_fundamentals', 'git': {'remote': 'https://github.com/KajetanFrackowiak/tensorflow_fundamentals.git', 'commit': 'eec0fdc2affc29fbf73b755d948dcc2fd9b72fbf'}, 'email': 'kajtek.gdynia@gmail.com', 'host': 'kajetan-MS-7845', 'username': 'kajetan', 'executable': '/home/kajetan/anaconda3/bin/python', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3.7106250000000003, 'min': 800.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 3.7, 'min': 800.0, 'max': 3900.0}, {'current': 3.7, 'min': 800.0, 'max': 3900.0}, {'current': 3.7, 'min': 800.0, 'max': 3900.0}, {'current': 3.7, 'min': 800.0, 'max': 3900.0}, {'current': 3.7, 'min': 800.0, 'max': 3900.0}, {'current': 3.7, 'min': 800.0, 'max': 3900.0}, {'current': 3.7, 'min': 800.0, 'max': 3900.0}, {'current': 3.7, 'min': 800.0, 'max': 3900.0}], 'disk': {'/': {'total': 228.59531021118164, 'used': 193.06079483032227}}, 'gpu': 'NVIDIA GeForce GTX 1080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1080', 'memory_total': 8589934592}], 'memory': {'total': 15.551765441894531}}
2023-12-19 17:50:07,091 INFO    HandlerThread:10914 [system_monitor.py:probe():224] Finished collecting system info
2023-12-19 17:50:07,091 INFO    HandlerThread:10914 [system_monitor.py:probe():227] Publishing system info
2023-12-19 17:50:07,091 DEBUG   HandlerThread:10914 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-19 17:50:07,091 DEBUG   HandlerThread:10914 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-19 17:50:07,092 DEBUG   HandlerThread:10914 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-12-19 17:50:07,863 INFO    Thread-12 :10914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kajetan/tensorflow_fundamentals/wandb/run-20231219_175006-v60d086h/files/conda-environment.yaml
